,match_api_id,num_top_players_home,num_top_players_away,num_bottom_players_home,num_bottom_players_away
6267,1019455,1,1,0,0
6268,1019457,0,1,0,0
6269,1019459,0,0,0,0
6270,1019461,0,0,0,0
6271,1019462,3,0,0,0
6272,1019464,4,2,0,0
6273,1019467,0,5,0,0
6274,1019469,0,0,0,0
6275,1019471,1,1,0,0
6276,1019472,0,0,0,0
6277,1019475,0,7,0,0
6278,1019478,2,0,0,0
6279,1019479,0,0,0,0
6280,1019481,0,0,0,0
6281,1019484,5,1,0,0
6282,1019487,0,0,0,0
6283,1019488,7,0,0,0
6284,1019490,0,0,0,0
6285,1019492,5,5,0,0
6286,1019494,1,0,0,0
6287,1019497,1,0,0,0
6288,1216803,0,0,0,0
6289,1216804,0,2,0,0
6290,1216805,0,0,0,0
6291,1216806,0,0,0,0
6292,1216807,5,0,0,0
6293,1216808,0,4,0,0
6294,1216809,1,1,0,0
6295,1216810,1,5,0,0
6296,1216811,0,0,0,0
6297,1216812,0,0,0,0
6298,1216901,0,2,0,0
6299,1216902,4,0,0,0
6300,1216903,0,0,0,0
6301,1216904,1,0,0,0
6302,1216905,0,6,0,0
6303,1216906,0,0,0,0
6304,1216907,1,0,0,0
6305,1216908,0,0,0,0
6306,1216909,0,0,0,0
6307,1216910,4,1,0,0
6308,1216911,0,4,0,0
6309,1216912,2,0,0,0
6310,1216913,0,0,0,0
6311,1216914,0,4,0,0
6312,1216915,2,0,0,0
6313,1216916,0,0,0,0
6314,1216917,6,1,0,0
6315,1216918,0,0,0,0
6316,1216919,0,1,0,0
6317,1216920,0,0,0,0
6318,1216921,0,0,0,0
6319,1216922,5,0,0,0
6320,1216923,0,2,0,0
6321,1216924,4,0,0,0
6322,1216925,0,1,0,0
6323,1216926,0,0,0,0
6324,1216927,1,0,0,0
6325,1216928,0,1,0,0
6326,1216929,0,0,0,0
6327,1216930,1,6,0,0
6328,1216931,0,0,0,0
6329,1216932,0,0,0,0
6330,1216933,0,1,0,0
6331,1216934,0,4,0,0
6332,1216935,2,0,0,0
6333,1216936,0,0,0,0
6334,1216937,6,1,0,0
6335,1216938,0,0,0,0
6336,1216939,0,0,0,0
6337,1216940,2,4,0,0
6338,1216941,0,0,0,0
6339,1216942,1,1,0,0
6340,1216943,0,0,0,0
6341,1216944,6,0,0,0
6342,1216945,0,0,0,0
6344,1216947,1,0,0,0
6345,1216948,0,0,0,0
6346,1216949,0,1,0,0
6347,1216950,4,5,0,0
6348,1216951,0,1,0,0
6349,1216952,1,0,0,0
6350,1216953,0,4,0,0
6351,1216954,0,0,0,0
6352,1216955,5,0,0,0
6353,1216956,0,0,0,0
6354,1216957,1,1,0,0
6355,1216958,0,5,0,0
6356,1216959,0,0,0,0
6357,1216960,0,0,0,0
6358,1216961,3,0,0,0
6359,1216962,1,0,0,0
6360,1216963,0,0,0,0
6361,1216964,8,0,0,0
6362,1216965,0,1,0,0
6363,1216966,0,0,0,0
6364,1216967,1,1,0,0
6365,1216968,0,3,0,0
6366,1216969,0,0,0,0
6367,1216970,0,0,0,0
6368,1216971,0,0,0,0
6369,1216972,0,4,0,0
6370,1216973,1,1,0,0
6371,1216974,0,1,0,0
6372,1216975,0,0,0,0
6373,1216976,4,0,0,0
6374,1216977,0,0,0,0
6375,1216978,2,0,0,0
6376,1216979,0,0,0,0
6377,1216980,0,8,0,0
6378,1216981,1,0,0,0
6379,1216982,0,1,0,0
6380,1216983,0,0,0,0
6381,1216984,0,2,0,0
6382,1216985,1,0,0,0
6383,1216986,1,0,0,0
6384,1216987,0,0,0,0
6385,1216988,0,4,0,0
6386,1216989,0,0,0,0
6387,1216990,8,3,0,0
6388,1216991,0,1,0,0
6389,1216992,0,0,0,0
6390,1216993,1,0,0,0
6391,1216994,0,8,0,0
6392,1216995,4,1,0,0
6393,1216996,0,0,0,0
6394,1216997,3,0,0,0
6395,1216998,4,1,0,0
6396,1216999,0,0,0,0
6397,1217000,0,0,0,0
6398,1216821,0,6,0,0
6399,1216822,0,0,0,0
6400,1216823,2,1,0,0
6401,1216824,0,0,0,0
6402,1216825,5,0,0,0
6403,1216826,0,0,0,0
6404,1216827,3,0,0,0
6405,1216828,4,0,0,0
6406,1216829,0,1,0,0
6407,1216830,0,0,0,0
6408,1217001,0,0,0,0
6409,1217002,0,0,0,0
6411,1217004,0,0,0,0
6412,1217005,8,0,0,0
6413,1217006,0,1,0,0
6414,1217007,1,1,0,0
6415,1217008,1,0,0,0
6416,1217009,0,4,0,0
6417,1217010,0,3,0,0
6418,1217011,0,0,0,0
6419,1217012,1,0,0,0
6420,1217013,2,6,0,0
6421,1217014,0,1,0,0
6422,1217015,3,0,0,0
6423,1217016,0,0,0,0
6424,1217017,2,0,0,0
6425,1217018,4,0,0,0
6426,1217019,0,0,0,0
6429,1217022,0,0,0,0
6431,1217024,0,2,0,0
6432,1217025,7,3,0,0
6433,1217026,0,0,0,0
6434,1217027,0,4,0,0
6435,1217028,1,1,0,0
6436,1217029,0,0,0,0
6437,1217030,0,1,0,0
6438,1217031,0,1,0,0
6440,1217033,2,0,0,0
6441,1217034,0,0,0,0
6442,1217035,2,0,0,0
6443,1217036,0,0,0,0
6444,1217037,4,0,0,0
6445,1217038,1,0,0,0
6446,1217039,0,1,0,0
6447,1217040,0,6,0,0
6448,1217041,0,2,0,0
6450,1217043,1,3,0,0
6451,1217044,0,0,0,0
6452,1217045,0,0,0,0
6453,1217046,5,1,0,0
6454,1217047,0,0,0,0
6455,1217048,1,1,0,0
6456,1217049,0,0,0,0
6457,1217050,0,0,0,0
6458,1217051,1,0,0,0
6459,1217052,2,2,0,0
6460,1217053,0,0,0,0
6461,1217054,3,0,0,0
6463,1217056,4,0,0,0
6464,1217057,1,0,0,0
6465,1217058,0,1,0,0
6466,1217059,0,6,0,0
6467,1217060,0,0,0,0
6468,1217061,0,3,0,0
6469,1217062,2,0,0,0
6471,1217064,1,0,0,0
6473,1217066,0,0,0,0
6474,1217067,6,4,0,0
6475,1217068,0,0,0,0
6476,1217069,0,1,0,0
6477,1217070,0,0,0,0
6478,1217071,1,0,0,0
6479,1217072,0,2,0,0
6480,1217073,3,2,0,0
6481,1217074,0,0,0,0
6482,1217075,4,0,0,0
6483,1217076,0,0,0,0
6484,1217077,0,7,0,0
6485,1217078,1,0,0,0
6486,1217079,0,0,0,0
6488,1217081,0,0,0,0
6489,1217082,1,1,0,0
6490,1217083,0,0,0,0
6492,1217085,2,4,0,0
6493,1217086,0,1,0,0
6494,1217087,7,0,0,0
6495,1217088,0,1,0,0
6496,1217089,0,0,0,0
6497,1217090,0,2,0,0
6498,1217091,1,1,0,0
6500,1217093,0,0,0,0
6501,1217094,4,0,0,0
6502,1217095,1,0,0,0
6503,1217096,0,0,0,0
6504,1217097,0,0,0,0
6505,1217098,1,6,0,0
6506,1217099,0,0,0,0
6507,1217100,0,1,0,0
6508,1216831,0,3,0,0
6509,1216832,1,4,0,0
6510,1216833,0,0,0,0
6511,1216834,0,2,0,0
6512,1216835,6,2,0,0
6513,1216836,0,0,0,0
6514,1216837,1,0,0,0
6515,1216838,1,0,0,0
6516,1216839,0,0,0,0
6517,1216840,0,0,0,0
6518,1217101,0,0,0,0
6519,1217102,2,0,0,0
6520,1217103,0,2,0,0
6522,1217105,2,0,0,0
6523,1217106,0,4,0,0
6524,1217107,6,1,0,0
6525,1217108,0,0,0,0
6526,1217109,0,1,0,0
6527,1217110,0,1,0,0
6528,1217111,1,0,0,0
6529,1217112,3,0,0,0
6530,1217113,3,2,0,0
6531,1217114,1,0,0,0
6532,1217115,0,0,0,0
6533,1217116,0,2,0,0
6534,1217117,0,4,0,0
6536,1217119,0,0,0,0
6537,1217120,0,0,0,0
6538,1217121,0,0,0,0
6539,1217122,2,1,0,0
6540,1217123,0,0,0,0
6542,1217125,3,4,0,0
6543,1217126,0,1,0,0
6544,1217127,1,0,0,0
6545,1217128,0,0,0,0
6546,1217129,0,6,0,0
6547,1217130,0,1,0,0
6548,1217131,1,3,0,0
6549,1217132,4,0,0,0
6550,1217133,1,1,0,0
6552,1217135,7,0,0,0
6553,1217136,0,0,0,0
6554,1217137,0,0,0,0
6555,1217138,1,0,0,0
6556,1217139,0,2,0,0
6557,1217140,0,0,0,0
6558,1217141,0,1,0,0
6559,1217142,1,0,0,0
6560,1217143,2,0,0,0
6561,1217144,0,0,0,0
6562,1217145,0,7,0,0
6563,1217146,3,0,0,0
6564,1217147,0,4,0,0
6565,1217148,1,1,0,0
6566,1217149,0,0,0,0
6567,1217150,0,0,0,0
6568,1217151,3,1,0,0
6569,1217152,1,0,0,0
6571,1217154,6,0,0,0
6572,1217155,0,0,0,0
6573,1217156,0,0,0,0
6574,1217157,1,2,0,0
6575,1217158,0,0,0,0
6576,1217159,0,4,0,0
6578,1217161,0,0,0,0
6579,1217162,1,0,0,0
6581,1217164,0,0,0,0
6584,1217167,0,1,0,0
6585,1217168,1,7,0,0
6586,1217169,4,0,0,0
6587,1217170,0,0,0,0
6590,1217173,0,1,0,0
6591,1217174,0,1,0,0
6592,1217175,4,0,0,0
6593,1217176,0,0,0,0
6594,1217177,0,0,0,0
6595,1217178,1,4,0,0
6596,1217179,0,0,0,0
6597,1217180,0,2,0,0
6598,1217181,0,0,0,0
6599,1217182,1,0,0,0
6601,1217184,0,0,0,0
6603,1217186,0,3,0,0
6604,1217187,1,0,0,0
6605,1217188,4,0,0,0
6606,1217189,0,0,0,0
6607,1217190,0,0,0,0
6608,1216841,0,0,0,0
6609,1216842,0,1,0,0
6610,1216843,2,0,0,0
6611,1216844,0,0,0,0
6612,1216845,0,0,0,0
6613,1216846,2,0,0,0
6614,1216847,4,1,0,0
6615,1216848,0,1,0,0
6616,1216849,0,0,0,0
6617,1216850,5,7,0,0
6618,1216851,0,0,0,0
6619,1216852,3,0,0,0
6620,1216853,0,4,0,0
6621,1216854,0,0,0,0
6622,1216855,7,0,0,0
6623,1216856,0,1,0,0
6624,1216857,1,0,0,0
6625,1216858,1,0,0,0
6626,1216859,0,4,0,0
6627,1216860,0,2,0,0
6628,1216861,0,5,0,0
6629,1216862,2,0,0,0
6630,1216863,0,0,0,0
6631,1216864,0,0,0,0
6632,1216865,4,0,0,0
6633,1216866,1,1,0,0
6634,1216867,0,0,0,0
6635,1216868,0,0,0,0
6636,1216869,0,0,0,0
6637,1216870,4,2,0,0
6638,1216871,0,0,0,0
6639,1216872,0,0,0,0
6640,1216873,2,2,0,0
6641,1216874,0,1,0,0
6642,1216875,0,0,0,0
6643,1216876,5,0,0,0
6644,1216877,0,4,0,0
6645,1216878,1,0,0,0
6646,1216879,0,0,0,0
6647,1216880,0,4,0,0
6648,1216881,0,0,0,0
6649,1216882,0,2,0,0
6650,1216883,2,0,0,0
6651,1216884,0,2,0,0
6652,1216885,1,0,0,0
6653,1216886,0,0,0,0
6654,1216887,1,0,0,0
6655,1216888,0,1,0,0
6656,1216889,0,0,0,0
6657,1216890,4,6,0,0
6658,1216891,0,0,0,0
6659,1216892,2,4,0,0
6660,1216893,0,0,0,0
6661,1216894,2,0,0,0
6662,1216895,0,0,0,0
6663,1216896,0,1,0,0
6664,1216897,5,0,0,0
6665,1216898,0,1,0,0
6666,1216899,0,4,0,0
6667,1216900,0,0,0,0
6668,1468107,0,1,0,0
6669,1468108,1,3,0,0
6670,1468109,0,0,0,0
6671,1468110,0,5,0,0
6672,1468111,1,0,0,0
6673,1468112,0,0,0,0
6674,1468113,0,7,0,0
6675,1468114,0,1,0,0
6676,1468116,0,0,0,0
6677,1468117,0,1,0,0
6678,1468249,0,0,0,0
6679,1468250,0,0,0,0
6680,1468251,1,1,0,0
6681,1468252,0,1,0,0
6682,1468253,0,4,0,0
6683,1468254,5,1,0,0
6684,1468255,0,1,0,0
6685,1468256,0,0,0,0
6686,1468257,1,0,0,0
6687,1468258,0,4,0,0
6688,1468259,1,0,0,0
6689,1468260,1,0,0,0
6690,1468261,0,0,0,0
6691,1468262,0,0,0,0
6692,1468263,5,0,0,0
6693,1468264,4,1,0,0
6694,1468265,0,1,0,0
6695,1468266,1,7,0,0
6696,1468267,1,0,0,0
6697,1468268,0,0,0,0
6698,1468269,0,0,0,0
6699,1468270,0,0,0,0
6700,1468271,1,4,0,0
6701,1468272,1,0,0,0
6702,1468273,0,0,0,0
6703,1468274,0,1,0,0
6704,1468275,5,0,0,0
6705,1468276,0,1,0,0
6706,1468277,0,4,0,0
6707,1468278,0,1,0,0
6708,1468279,1,0,0,0
6709,1468280,1,0,0,0
6710,1468281,0,1,0,0
6711,1468282,0,0,0,0
6712,1468283,4,0,0,0
6713,1468284,4,0,0,0
6714,1468285,7,0,0,0
6715,1468286,1,1,0,0
6716,1468287,0,0,0,0
6717,1468288,0,0,0,0
6718,1468289,0,4,0,0
6719,1468290,0,0,0,0
6720,1468291,1,0,0,0
6721,1468292,1,0,0,0
6722,1468293,0,0,0,0
6724,1468295,0,1,0,0
6725,1468296,0,6,0,0
6726,1468297,0,1,0,0
6727,1468298,0,1,0,0
6728,1468299,1,0,0,0
6729,1468300,1,0,0,0
6730,1468301,0,0,0,0
6731,1468302,0,0,0,0
6732,1468303,4,0,0,0
6733,1468304,3,0,0,0
6734,1468305,7,0,0,0
6735,1468306,1,0,0,0
6736,1468307,1,0,0,0
6737,1468308,0,1,0,0
6738,1468339,0,1,0,0
6739,1468340,0,5,0,0
6740,1468341,0,1,0,0
6741,1468342,1,4,0,0
6742,1468343,1,1,0,0
6743,1468344,0,0,0,0
6744,1468345,0,0,0,0
6745,1468346,0,3,0,0
6746,1468347,0,1,0,0
6747,1468348,0,0,0,0
6748,1468329,1,0,0,0
6749,1468330,1,1,0,0
6750,1468331,0,0,0,0
6751,1468332,3,0,0,0
6752,1468333,3,0,0,0
6753,1468334,8,0,0,0
6754,1468335,0,0,0,0
6755,1468336,1,0,0,0
6756,1468337,1,0,0,0
6757,1468338,0,0,0,0
6758,1468319,0,0,0,0
6759,1468320,1,0,0,0
6760,1468321,0,0,0,0
6761,1468322,0,3,0,0
6762,1468323,1,1,0,0
6763,1468324,1,3,0,0
6764,1468325,0,1,0,0
6766,1468327,0,0,0,0
6767,1468328,0,8,0,0
6768,1468309,1,0,0,0
6769,1468310,0,1,0,0
6770,1468311,3,1,0,0
6771,1468312,3,0,0,0
6772,1468313,0,0,0,0
6773,1468314,8,1,0,0
6774,1468315,0,0,0,0
6775,1468316,1,0,0,0
6776,1468317,0,0,0,0
6777,1468318,1,0,0,0
6778,1468169,1,0,0,0
6779,1468170,0,0,0,0
6780,1468171,5,0,0,0
6781,1468172,2,0,0,0
6782,1468173,0,0,0,0
6783,1468174,8,0,0,0
6784,1468175,0,1,0,0
6785,1468176,1,0,0,0
6786,1468177,0,0,0,0
6787,1468178,1,1,0,0
6788,1468387,0,1,0,0
6789,1468388,0,0,0,0
6790,1468389,0,0,0,0
6791,1468390,0,4,0,0
6792,1468391,1,0,0,0
6793,1468392,1,0,0,0
6794,1468393,0,1,0,0
6795,1468394,0,2,0,0
6796,1468395,1,0,0,0
6797,1468396,0,8,0,0
6798,1468397,0,3,0,0
6799,1468398,0,0,0,0
6800,1468399,1,1,0,0
6801,1468400,0,0,0,0
6802,1468401,0,1,0,0
6803,1468402,8,0,0,0
6804,1468403,0,0,0,0
6805,1468404,4,0,0,0
6806,1468405,0,0,0,0
6807,1468406,0,1,0,0
6808,1468407,0,0,0,0
6809,1468408,0,0,0,0
6810,1468409,0,0,0,0
6811,1468410,0,0,0,0
6812,1468411,3,2,0,0
6813,1468412,1,0,0,0
6814,1468413,1,0,0,0
6815,1468415,0,6,0,0
6816,1468416,1,1,0,0
6817,1468417,0,0,0,0
6818,1468418,0,0,0,0
6819,1468419,1,0,0,0
6820,1468420,0,1,0,0
6821,1468421,0,0,0,0
6822,1468422,8,1,0,0
6823,1468423,0,1,0,0
6824,1468424,4,0,0,0
6825,1468425,0,2,0,0
6826,1468426,0,0,0,0
6827,1468427,1,0,0,0
6828,1468428,0,0,0,0
6829,1468429,0,1,0,0
6830,1468430,0,1,0,0
6831,1468431,0,0,0,0
6832,1468432,3,7,0,0
6833,1468433,4,1,0,0
6834,1468434,1,0,0,0
6835,1468435,0,0,0,0
6836,1468436,1,0,0,0
6837,1468437,0,0,0,0
6838,1468438,0,0,0,0
6839,1468439,1,5,0,0
6840,1468440,0,0,0,0
6841,1468441,0,1,0,0
6842,1468442,6,0,0,0
6843,1468443,0,0,0,0
6844,1468444,1,0,0,0
6845,1468445,0,0,0,0
6846,1468446,0,1,0,0
6847,1468447,0,3,0,0
6848,1468448,0,0,0,0
6849,1468449,0,8,0,0
6850,1468450,0,0,0,0
6851,1468451,0,0,0,0
6852,1468452,3,0,0,0
6853,1468453,5,0,0,0
6854,1468454,1,1,0,0
6855,1468455,0,0,0,0
6856,1468456,1,0,0,0
6857,1468457,0,1,0,0
6858,1468458,0,1,0,0
6859,1468459,1,3,0,0
6860,1468460,0,0,0,0
6861,1468461,0,0,0,0
6862,1468462,8,5,0,0
6863,1468463,0,0,0,0
6864,1468464,0,0,0,0
6865,1468465,0,0,0,0
6866,1468466,0,0,0,0
6867,1468467,0,1,0,0
6868,1468468,0,0,0,0
6869,1468469,0,0,0,0
6870,1468470,0,0,0,0
6871,1468471,4,0,0,0
6872,1468472,5,0,0,0
6873,1468473,0,1,0,0
6874,1468474,0,0,0,0
6875,1468475,0,0,0,0
6876,1468476,1,1,0,0
6877,1468477,0,6,0,0
6878,1468478,0,0,0,0
6879,1468479,0,0,0,0
6880,1468480,0,5,0,0
6881,1468481,9,1,0,0
6882,1468482,0,0,0,0
6883,1468483,0,0,0,0
6884,1468484,0,3,0,0
6885,1468485,1,0,0,0
6886,1468486,0,0,0,0
6887,1468487,0,0,0,0
6888,1468179,0,0,0,0
6889,1468180,1,1,0,0
6890,1468181,0,0,0,0
6891,1468182,0,0,0,0
6892,1468183,1,1,0,0
6893,1468184,0,0,0,0
6894,1468185,2,1,0,0
6895,1468186,0,0,0,0
6897,1468188,0,5,0,0
6898,1468488,0,0,0,0
6899,1468489,0,0,0,0
6900,1468490,1,0,0,0
6901,1468491,0,0,0,0
6902,1468492,3,0,0,0
6903,1468493,4,0,0,0
6904,1468494,0,7,0,0
6905,1468495,0,1,0,0
6906,1468496,0,0,0,0
6907,1468497,1,0,0,0
6908,1468500,0,5,0,0
6909,1468501,0,1,0,0
6910,1468502,0,0,0,0
6911,1468503,0,7,0,0
6912,1468504,0,1,0,0
6913,1468505,0,0,0,0
6914,1468506,1,1,0,0
6915,1468507,0,0,0,0
6916,1468508,0,4,0,0
6917,1468509,0,0,0,0
6918,1468510,0,1,0,0
6919,1468511,0,0,0,0
6920,1468512,1,0,0,0
6921,1468513,5,0,0,0
6922,1468514,4,0,0,0
6923,1468515,4,0,0,0
6924,1468516,0,0,0,0
6925,1468517,0,0,0,0
6926,1468518,1,0,0,0
6927,1468519,1,0,0,0
6928,1468520,0,0,0,0
6929,1468521,0,4,0,0
6930,1468522,0,1,0,0
6931,1468523,0,0,0,0
6932,1468524,0,0,0,0
6933,1468525,0,4,0,0
6934,1468526,1,8,0,0
6935,1468527,0,0,0,0
6936,1468528,0,1,0,0
6937,1468529,0,1,0,0
6938,1468530,0,0,0,0
6939,1468531,0,0,0,0
6940,1468532,1,0,0,0
6941,1468533,0,0,0,0
6942,1468534,5,0,0,0
6943,1468535,5,0,0,0
6944,1468536,4,1,0,0
6945,1468537,0,0,0,0
6946,1468538,1,0,0,0
6947,1468539,1,0,0,0
6948,1468540,0,9,0,0
6949,1468541,0,0,0,0
6950,1468542,0,0,0,0
6951,1468543,0,4,0,0
6952,1468544,0,0,0,0
6953,1468545,1,1,0,0
6954,1468546,1,1,0,0
6955,1468547,0,0,0,0
6956,1468548,0,1,0,0
6957,1468549,0,4,0,0
6958,1468550,0,1,0,0
6959,1468551,0,0,0,0
6960,1468552,0,0,0,0
6961,1468553,1,0,0,0
6962,1468554,0,0,0,0
6963,1468555,8,0,0,0
6964,1468556,5,0,0,0
6965,1468557,4,1,0,0
6966,1468558,0,0,0,0
6967,1468559,1,1,0,0
6968,1468560,0,1,0,0
6969,1468561,0,0,0,0
6970,1468562,0,1,0,0
6971,1468563,0,1,0,0
6972,1468564,1,0,0,0
6973,1468565,1,5,0,0
6974,1468566,0,0,0,0
6975,1468567,0,0,0,0
6976,1468568,1,4,0,0
6977,1468569,0,0,0,0
6978,1468570,0,0,0,0
6979,1468571,0,0,0,0
6980,1468572,1,0,0,0
6981,1468573,0,0,0,0
6982,1468574,5,0,0,0
6983,1468575,0,1,0,0
6984,1468576,2,1,0,0
6985,1468577,4,0,0,0
6986,1468578,0,1,0,0
6987,1468579,1,0,0,0
6988,1468189,1,1,0,0
6989,1468190,0,0,0,0
6990,1468191,0,0,0,0
6991,1468192,5,3,0,0
6992,1468193,0,0,0,0
6993,1468194,8,0,0,0
6995,1468196,0,1,0,0
6996,1468197,1,1,0,0
6997,1468198,0,0,0,0
6998,1468199,0,0,0,0
6999,1468200,1,7,0,0
7000,1468201,0,1,0,0
7001,1468202,1,0,0,0
7002,1468203,1,0,0,0
7003,1468204,2,0,0,0
7004,1468205,0,0,0,0
7005,1468206,0,0,0,0
7006,1468207,1,4,0,0
7007,1468208,0,1,0,0
7008,1468209,1,4,0,0
7009,1468210,0,0,0,0
7010,1468211,0,1,0,0
7011,1468212,1,0,0,0
7012,1468213,0,0,0,0
7013,1468214,7,2,0,0
7014,1468215,0,0,0,0
7015,1468216,0,0,0,0
7016,1468217,1,1,0,0
7017,1468218,0,1,0,0
7018,1468219,0,1,0,0
7019,1468220,1,0,0,0
7020,1468221,0,0,0,0
7021,1468222,0,0,0,0
7022,1468223,5,1,0,0
7023,1468224,3,1,0,0
7024,1468225,0,0,0,0
7025,1468226,0,0,0,0
7026,1468227,1,0,0,0
7027,1468228,0,6,0,0
7028,1468229,0,0,0,0
7029,1468230,0,1,0,0
7030,1468231,0,5,0,0
7031,1468232,1,1,0,0
7032,1468233,0,0,0,0
7033,1468234,4,1,0,0
7034,1468235,0,2,0,0
7035,1468236,0,0,0,0
7036,1468237,1,1,0,0
7037,1468238,0,0,0,0
7038,1468239,1,0,0,0
7039,1468240,1,0,0,0
7040,1468241,0,0,0,0
7041,1468242,1,0,0,0
7042,1468243,5,7,0,0
7043,1468244,3,1,0,0
7044,1468245,0,1,0,0
7045,1468246,0,0,0,0
7046,1468247,0,0,0,0
7047,1468248,0,0,0,0
7048,1709697,0,7,0,0
7049,1709698,0,2,0,0
7050,1709699,0,0,0,0
7051,1709700,0,2,0,0
7053,1709702,1,0,0,0
7055,1709704,0,1,0,0
7056,1709705,0,0,0,0
7057,1709706,0,0,0,0
7058,1709787,1,0,0,0
7059,1709788,0,7,0,0
7060,1709789,4,0,0,0
7061,1709790,0,2,0,0
7062,1709791,2,0,0,0
7063,1709792,0,0,0,0
7064,1709793,2,0,0,0
7065,1709795,0,0,0,0
7066,1709796,0,0,0,0
7067,1709971,1,0,0,0
7068,1709797,1,2,0,0
7069,1709798,0,0,0,0
7070,1709799,0,0,0,0
7071,1709800,0,0,0,0
7072,1709801,0,0,0,0
7073,1709802,7,1,0,0
7074,1709803,0,0,0,0
7075,1709804,0,3,0,0
7076,1709805,2,0,0,0
7077,1709806,0,0,0,0
7078,1709807,1,0,0,0
7079,1709808,0,0,0,0
7080,1709809,4,2,0,0
7082,1709811,2,0,0,0
7083,1709812,0,0,0,0
7084,1709813,1,0,0,0
7085,1709814,0,0,0,0
7086,1709815,0,0,0,0
7087,1709816,0,0,0,0
7088,1709817,0,0,0,0
7089,1709818,0,0,0,0
7090,1709819,0,0,0,0
7091,1709820,0,1,0,0
7092,1709821,1,0,0,0
7093,1709822,0,3,0,0
7094,1709823,0,0,0,0
7095,1709824,1,2,0,0
7096,1709825,0,0,0,0
7097,1709826,8,2,0,0
7098,1709827,0,1,0,0
7099,1709828,0,0,0,0
7100,1709829,4,0,0,0
7102,1709831,1,1,0,0
7103,1709832,0,6,0,0
7104,1709833,2,0,0,0
7105,1709834,0,0,0,0
7106,1709835,0,2,0,0
7107,1709836,0,0,0,0
7108,1709837,1,4,0,0
7109,1709838,0,0,0,0
7110,1709839,0,0,0,0
7111,1709840,0,0,0,0
7112,1709841,2,0,0,0
7113,1709842,8,0,0,0
7114,1709843,0,0,0,0
7115,1709844,0,3,0,0
7116,1709845,0,0,0,0
7117,1709846,2,1,0,0
7118,1709847,0,0,0,0
7119,1709848,0,0,0,0
7120,1709849,3,8,0,0
7121,1709850,0,1,0,0
7122,1709851,1,0,0,0
7123,1709852,0,1,0,0
7124,1709853,3,0,0,0
7125,1709854,0,1,0,0
7126,1709855,0,0,0,0
7127,1709856,0,0,0,0
7128,1709857,1,0,0,0
7129,1709858,0,0,0,0
7130,1709859,0,1,0,0
7131,1709860,0,3,0,0
7132,1709861,2,0,0,0
7133,1709862,6,0,0,0
7134,1709863,0,0,0,0
7135,1709864,0,0,0,0
7136,1709865,2,0,0,0
7137,1709866,0,3,0,0
7138,1709867,0,0,0,0
7139,1709868,0,9,0,0
7140,1709869,4,0,0,0
7141,1709870,0,0,0,0
7142,1709871,1,0,0,0
7143,1709872,0,0,0,0
7144,1709873,0,0,0,0
7145,1709874,0,1,0,0
7146,1709875,0,0,0,0
7147,1709876,2,2,0,0
7148,1709877,1,1,0,0
7149,1709878,0,0,0,0
7150,1709879,0,0,0,0
7152,1709881,2,4,0,0
7153,1709882,0,2,0,0
7154,1709883,9,0,0,0
7155,1709884,0,0,0,0
7156,1709885,2,0,0,0
7157,1709886,0,0,0,0
7158,1709707,1,3,0,0
7159,1709708,0,4,0,0
7160,1709709,0,0,0,0
7161,1709710,0,0,0,0
7162,1709711,2,0,0,0
7163,1709712,0,0,0,0
7164,1709713,7,0,0,0
7165,1709714,0,0,0,0
7166,1709715,2,0,0,0
7167,1709716,0,1,0,0
7168,1709887,0,6,0,0
7169,1709888,0,0,0,0
7170,1709889,0,0,0,0
7171,1709890,4,0,0,0
7172,1709891,1,0,0,0
7173,1709892,1,1,0,0
7174,1709893,0,1,0,0
7175,1709894,0,0,0,0
7177,1709896,0,2,0,0
7178,1709897,1,0,0,0
7179,1709898,0,0,0,0
7180,1709899,0,1,0,0
7181,1709900,0,3,0,0
7182,1709901,1,0,0,0
7183,1709902,0,0,0,0
7184,1709903,2,0,0,0
7185,1709904,8,0,0,0
7186,1709905,0,2,0,0
7187,1709906,0,0,0,0
7189,1709908,0,0,0,0
7190,1709909,0,0,0,0
7191,1709910,3,3,0,0
7193,1709912,0,0,0,0
7194,1709913,0,1,0,0
7195,1709914,0,0,0,0
7196,1709915,0,0,0,0
7197,1709916,2,9,0,0
7198,1709917,1,0,0,0
7199,1709918,0,2,0,0
7201,1709920,0,0,0,0
7204,1709923,3,1,0,0
7205,1709924,0,2,0,0
7206,1709925,7,0,0,0
7207,1709926,0,0,0,0
7208,1709927,0,0,0,0
7209,1709928,0,0,0,0
7210,1709929,0,1,0,0
7211,1709930,0,3,0,0
7212,1709931,1,9,0,0
7213,1709932,0,4,0,0
7214,1709933,0,0,0,0
7215,1709934,0,0,0,0
7216,1709935,0,1,0,0
7217,1709936,2,0,0,0
7218,1709937,1,2,0,0
7219,1709938,0,0,0,0
7220,1709939,4,0,0,0
7221,1709940,0,1,0,0
7222,1709941,1,0,0,0
7223,1709942,0,0,0,0
7224,1709943,2,0,0,0
7225,1709944,0,0,0,0
7226,1709945,8,0,0,0
7227,1709946,0,0,0,0
7228,1709947,0,4,0,0
7229,1709948,0,0,0,0
7230,1709949,0,0,0,0
7231,1709950,0,0,0,0
7232,1709951,1,0,0,0
7233,1709952,0,3,0,0
7234,1709953,6,0,0,0
7235,1709954,0,0,0,0
7236,1709955,0,1,0,0
7237,1709956,2,1,0,0
